time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,pitch_error_deg,pitch_torque,ttc_s,bbox_scale_px,bbox_growth_px_s
5.633333333333333,track,-9.993065319584892,0.0,14.736149053386328,0.06422495607986226,-0.6761246361556179,13.0,-0.4056552108231056,1.0,2.304976981383104,20.0,3.4486510550462106,16.551348944953787,0.000862456386269801,33.88198910231399,19.183326093250876,0.566180634652903
5.6375,track,-9.99279199417043,0.0,14.733261569741982,0.06559809947068655,-0.6929960746430054,13.0,-0.4056552108231056,1.0,2.304976981383104,20.0,3.5071951226072833,16.492804877392718,0.000862456386269801,33.88198910231399,19.183326093250876,0.566180634652903
5.641666666666667,track,-9.992513054561908,0.0,14.730300354223575,0.06694550604539655,-0.7106917244180193,13.0,-0.4056552108231056,1.0,2.3052601711890968,20.0,3.5660232476682507,16.43397675233175,0.0008314570835068263,33.88198910231399,19.183326093250876,0.566180634652903
5.645833333333333,track,-9.992228593741023,0.0,14.727262315293107,0.06827059701223202,-0.7291293433122834,13.0,-0.4056552108231056,1.0,2.3052601711890968,20.0,3.625130269406673,16.37486973059333,0.0008314570835068263,33.88198910231399,19.183326093250876,0.566180634652903
5.65,track,-9.991938691701057,0.0,14.724144667706563,0.06957648959207487,-0.7482354207704061,13.0,-0.4056552108231056,1.0,2.3055559100664014,20.0,3.6845105887852885,16.315489411214713,0.0008008416489200703,33.88198910231399,19.183326093250876,0.566180634652903
5.654166666666667,track,-9.991643416672877,0.0,14.720944898927815,0.0708660067631347,-0.7679445068993619,13.0,-0.4056552108231056,1.0,2.3055559100664014,20.0,3.744159106621904,16.255840893378096,0.0008008416489200703,33.88198910231399,19.183326093250876,0.566180634652903
5.658333333333333,track,-9.991342826123155,0.0,14.717660741135893,0.07214173193326211,-0.7881978700615315,13.0,-0.4056552108231056,1.0,2.305864375628653,20.0,3.8040703312489215,16.195929668751077,0.0007706128066940225,33.88198910231399,19.183326093250876,0.566180634652903
5.6625,track,-9.991036967748837,0.0,14.714290144899458,0.07340600983643128,-0.8089430967443746,13.0,-0.4056552108231056,1.0,2.305864375628653,20.0,3.8642392712225195,16.13576072877748,0.0007706128066940225,33.88198910231399,19.183326093250876,0.566180634652903
5.666666666666667,track,-9.990725279691679,0.0,14.710840476305853,0.07480513371805951,-0.8279204624653018,13.0,0.0,15.0,7.129647830372169,20.0,3.924664245916987,16.07533575408301,0.0007407668178866093,nan,nan,nan
5.670833333333333,track,-9.990407207131344,0.0,14.70731875868133,0.07633741448029947,-0.8452122298853565,13.0,0.0,15.0,7.129647830372169,20.0,3.9853427701580197,16.01465722984198,0.0007407668178866093,nan,nan,nan
