time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,ttc_s,bbox_scale_px,bbox_growth_px_s
0.14166666666666666,takeoff,-10.0,0.0,0.05440796165108119,0.0,0.661934982576231,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.14583333333333334,takeoff,-10.0,0.0,0.057406754613581204,0.0,0.7197103110000039,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.15,takeoff,-10.0,0.0,0.06064893782817457,0.0,0.7781239715024089,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.15416666666666667,takeoff,-10.0,0.0,0.06413693491409998,0.0,0.8371193006220996,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.15833333333333333,takeoff,-10.0,0.0,0.06787295169960268,0.0,0.8966440285206473,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.1625,takeoff,-10.0,0.0,0.0718589932306917,0.0,0.9566499674613621,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.16666666666666666,takeoff,-10.0,0.0,0.07609687955326534,0.0,1.0170927174176756,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.17083333333333334,takeoff,-10.0,0.0,0.08058826033994132,0.0,1.077931388802234,nan,nan,nan,16.81674074378564,0.0,-0.0,nan,nan,nan
0.175,takeoff,-10.0,0.0,0.08533401148274977,0.0,1.138980274274028,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.17916666666666667,takeoff,-10.0,0.0,0.09033491510141971,0.0,1.2002168684807855,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.18333333333333332,takeoff,-10.0,0.0,0.09559166719155544,0.0,1.2616205016325757,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.1875,takeoff,-10.0,0.0,0.10110488466748187,0.0,1.3231721942223407,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.19166666666666665,takeoff,-10.0,0.0,0.10687511184491422,0.0,1.3848545225837645,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.19583333333333333,takeoff,-10.0,0.0,0.11290282640570391,0.0,1.4466514945895277,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.2,takeoff,-10.0,0.0,0.11918844488411168,0.0,1.5085484348178642,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.20416666666666666,takeoff,-10.0,0.0,0.12573232771137613,0.0,1.5705318785434683,nan,nan,nan,16.532994513029678,0.0,-0.0,nan,nan,nan
0.20833333333333334,takeoff,-10.0,0.0,0.13253393498562693,0.0,1.6323857458201902,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.2125,takeoff,-10.0,0.0,0.1395927514118024,0.0,1.6941159422821177,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.21666666666666667,takeoff,-10.0,0.0,0.14690828425084862,0.0,1.7557278813710901,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.22083333333333333,takeoff,-10.0,0.0,0.1544800614425554,0.0,1.8172265260096325,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.225,takeoff,-10.0,0.0,0.16230762988716152,0.0,1.878616426705465,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.22916666666666666,takeoff,-10.0,0.0,0.17039055387215904,0.0,1.9399017563994019,nan,nan,nan,16.148095510312178,0.0,-0.0,nan,nan,nan
0.23333333333333334,takeoff,-10.0,0.0,0.17872841363190997,0.0,2.001086342340226,nan,nan,nan,16.148095510312178,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.2375,takeoff,-10.0,0.0,0.18732080402876253,0.0,2.0621736952446144,nan,nan,nan,16.148095510312178,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.24166666666666667,takeoff,-10.0,0.0,0.19616733334533376,0.0,2.1231670359770938,nan,nan,nan,16.148095510312178,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.24583333333333332,takeoff,-10.0,0.0,0.2052676221785174,0.0,2.1840693199640753,nan,nan,nan,16.148095510312178,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.25,takeoff,-10.0,0.0,0.2146202595837619,0.0,2.244632977258681,nan,nan,nan,15.678580514876536,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.25416666666666665,takeoff,-10.0,0.0,0.2242239348809805,0.0,2.3048820713324627,nan,nan,nan,15.678580514876536,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.2583333333333333,takeoff,-10.0,0.0,0.23407742906188378,0.0,2.364838603416788,nan,nan,nan,15.678580514876536,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.2625,takeoff,-10.0,0.0,0.24417960695229365,0.0,2.42452269369837,nan,nan,nan,15.678580514876536,0.0,-0.0,9.113584354413762,16.492422502470642,1.8096526965796138
0.26666666666666666,takeoff,-10.0,0.0,0.254529410060462,0.0,2.4839527459603983,nan,nan,nan,15.678580514876536,0.0,-0.0,nan,nan,nan
0.2708333333333333,takeoff,-10.0,0.0,0.2651258500491203,0.0,2.5431455972780057,nan,nan,nan,15.678580514876536,0.0,-0.0,nan,nan,nan
0.275,takeoff,-10.0,0.0,0.2759680027749803,0.0,2.6021166542064003,nan,nan,nan,15.678580514876536,0.0,-0.0,nan,nan,nan
0.2791666666666667,takeoff,-10.0,0.0,0.28705500284477015,0.0,2.6608800167495623,nan,nan,nan,15.678580514876536,0.0,-0.0,nan,nan,nan
0.2833333333333333,takeoff,-10.0,0.0,0.2983848779006389,0.0,2.719170013408496,nan,nan,nan,15.158374124456802,0.0,-0.0,nan,nan,nan
0.2875,takeoff,-10.0,0.0,0.30995580614022217,0.0,2.777022777499989,nan,nan,nan,15.158374124456802,0.0,-0.0,nan,nan,nan
0.2916666666666667,takeoff,-10.0,0.0,0.32176610322696725,0.0,2.8344713008188176,nan,nan,nan,15.158374124456802,0.0,-0.0,nan,nan,nan
0.29583333333333334,takeoff,-10.0,0.0,0.3338142103780362,0.0,2.8915457162565494,nan,nan,nan,15.158374124456802,0.0,-0.0,nan,nan,nan
0.3,takeoff,-10.0,0.0,0.3460986835180145,0.0,2.9482735535947806,nan,nan,nan,15.158374124456802,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.30416666666666664,takeoff,-10.0,0.0,0.35861818339812673,0.0,3.0046799712269423,nan,nan,nan,15.158374124456802,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.30833333333333335,takeoff,-10.0,0.0,0.37137146659083825,0.0,3.0607879662507607,nan,nan,nan,15.158374124456802,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.3125,takeoff,-10.0,0.0,0.3843573772787574,0.0,3.1166185651005986,nan,nan,nan,15.158374124456802,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.31666666666666665,takeoff,-10.0,0.0,0.39757357646977015,0.0,3.171887805843053,nan,nan,nan,14.593659548751134,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.3208333333333333,takeoff,-10.0,0.0,0.4110179096999086,0.0,3.2266399752332253,nan,nan,nan,14.593659548751134,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.325,takeoff,-10.0,0.0,0.4246883908259446,0.0,3.2809154702486483,nan,nan,nan,14.593659548751134,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.32916666666666666,takeoff,-10.0,0.0,0.4385831873005045,0.0,3.334751153894369,nan,nan,nan,14.593659548751134,0.0,-0.0,6.406737683243425,16.492422502470642,2.5742309608844978
0.3333333333333333,takeoff,-10.0,0.0,0.4527006067853394,0.0,3.388180676360379,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.3375,takeoff,-10.0,0.0,0.46703908497372354,0.0,3.441234765212193,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.3416666666666667,takeoff,-10.0,0.0,0.4815971745064828,0.0,3.4939414878622226,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.3458333333333333,takeoff,-10.0,0.0,0.4963735348781191,0.0,3.5463264891927095,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.35,takeoff,-10.0,0.0,0.5113669232400877,0.0,3.5984132068724675,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.3541666666666667,takeoff,-10.0,0.0,0.5265761860176827,0.0,3.6502230666227997,nan,nan,nan,14.593659548751134,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.35833333333333334,takeoff,-10.0,0.0,0.5419989222192674,0.0,3.701456688380321,nan,nan,nan,13.998705948264618,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.3625,takeoff,-10.0,0.0,0.5576329228167975,0.0,3.7521601434072456,nan,nan,nan,13.998705948264618,0.0,-0.0,9.856519512682192,16.492422502470642,1.6732501245749236
0.36666666666666664,takeoff,-10.0,0.0,0.5734761538176004,0.0,3.802375440192696,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.37083333333333335,takeoff,-10.0,0.0,0.5895267408947179,0.0,3.852140898508201,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.375,takeoff,-10.0,0.0,0.6057829554225513,0.0,3.90149148668003,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.37916666666666665,takeoff,-10.0,0.0,0.6222432017810329,0.0,3.950459126035563,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.3833333333333333,takeoff,-10.0,0.0,0.63890600580607,0.0,3.9990729660089324,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.3875,takeoff,-10.0,0.0,0.6557700042768254,0.0,4.04735963298128,nan,nan,nan,13.998705948264618,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.39166666666666666,takeoff,-10.0,0.0,0.6728325738482439,0.0,4.095016697140429,nan,nan,nan,13.390327840055804,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.3958333333333333,takeoff,-10.0,0.0,0.6900913048485925,0.0,4.14209544008367,nan,nan,nan,13.390327840055804,0.0,-0.0,15.163876173357218,16.492422502470642,1.0876125809737003
0.4,takeoff,-10.0,0.0,0.7075439822877666,0.0,4.188642585401786,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
0.4041666666666667,takeoff,-10.0,0.0,0.7251885686364123,0.0,4.234700723674984,nan,nan,nan,13.390327840055804,0.0,-0.0,23.329040266703412,16.492422502470642,0.7069481776329052
